org_id,footprints_used,source_event_timestamp
37,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.3407855,52.6087196],[13.3406354,52.6088375],[13.3399962,52.6085454],[13.3389672,52.6094754],[13.3388403,52.609408],[13.3398415,52.6084763],[13.3385719,52.6078694],[13.3377957,52.6073048],[13.3373179,52.6070018],[13.3370857,52.6068884],[13.3371763,52.6068247],[13.3369724,52.6067061],[13.3371198,52.6066338],[13.3368677,52.6065083],[13.3369894,52.6064052],[13.3367629,52.6062882],[13.3368479,52.606204],[13.3360967,52.6058109],[13.3348238,52.6054088],[13.3344735,52.6053414],[13.3336309,52.6053997],[13.3330375,52.6053385],[13.3329975,52.6054338],[13.3325656,52.6054205],[13.3321573,52.605432],[13.3312896,52.6055472],[13.3308344,52.6056475],[13.3298087,52.6059886],[13.3296475,52.6058875],[13.3293836,52.6058097],[13.3292546,52.6058536],[13.3289739,52.6057765],[13.3282278,52.6056419],[13.3277074,52.605602],[13.3272235,52.6056146],[13.326984,52.6056415],[13.3265082,52.6057361],[13.3260143,52.6058883],[13.3257681,52.6060206],[13.3256284,52.6060265],[13.3261735,52.6053279],[13.3264397,52.6054096],[13.3274371,52.6051938],[13.3278466,52.6050779],[13.3280176,52.6050106],[13.3285015,52.6046481],[13.3285792,52.6046407],[13.329099,52.6049425],[13.3292749,52.6046615],[13.3296184,52.6046597],[13.3299494,52.6046079],[13.3303397,52.6047211],[13.3322792,52.6048606],[13.3327978,52.6049575],[13.3345682,52.605086],[13.3368185,52.6058008],[13.3371885,52.6060645],[13.337362,52.6063503],[13.3374926,52.6062826],[13.3375825,52.6063487],[13.3374147,52.6064355],[13.3375545,52.6067433],[13.3377199,52.6068679],[13.3393283,52.6080115],[13.339612,52.6079005],[13.3399178,52.6081192],[13.3413239,52.60739],[13.3415741,52.6074635],[13.3403461,52.6082459],[13.3409956,52.6085534],[13.3407855,52.6087196]],[[13.3328429,52.6051594],[13.3326995,52.6051303],[13.3322975,52.6049882],[13.3303573,52.6048992],[13.3301705,52.604911],[13.3300041,52.6049859],[13.3297604,52.6052465],[13.3296582,52.6052853],[13.3293462,52.6056295],[13.3292058,52.6056926],[13.3297508,52.605836],[13.3302115,52.6057524],[13.3305816,52.6056141],[13.330987,52.6055003],[13.3314061,52.6054221],[13.3319727,52.6053676],[13.3324156,52.6053639],[13.3325115,52.6053404],[13.3326844,52.6052191],[13.3328429,52.6051594]]]},""properties"":{}}",2024-07-01T04:45:20.756Z
59,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[13.4494595,52.4523282],[13.4493979,52.4522728],[13.4495499,52.4516967],[13.4520781,52.4520825],[13.4519879,52.4523063],[13.4518554,52.4523481],[13.451451,52.4523594],[13.4494595,52.4523282]]],[[[13.4452285,52.4522604],[13.4452102,52.4522464],[13.4454621,52.4514602],[13.4491526,52.4517605],[13.4490069,52.4523035],[13.446406,52.4522757],[13.4452285,52.4522604]]]]},""properties"":{}}",2024-07-01T04:45:35.413Z
1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.4413201,52.4460429],[13.4405126,52.4453842],[13.4407326,52.4453382],[13.4411686,52.4454463],[13.4410569,52.4457286],[13.4414028,52.4460064],[13.4418318,52.4458356],[13.4419354,52.4456421],[13.4424594,52.4457409],[13.4426918,52.4458121],[13.4432219,52.4458675],[13.4432342,52.4458088],[13.4437935,52.4458447],[13.4439176,52.4459296],[13.4438849,52.4459987],[13.4429781,52.4465571],[13.4424635,52.4468358],[13.4411124,52.4474093],[13.4401146,52.4477775],[13.4395275,52.447924],[13.4394788,52.4478959],[13.4387992,52.4480549],[13.4387199,52.4480236],[13.4380318,52.4474098],[13.4384516,52.4472612],[13.4394804,52.4470916],[13.4397643,52.4468518],[13.439707,52.4468021],[13.4400216,52.4466733],[13.4410732,52.4462167],[13.4410319,52.4461739],[13.4413201,52.4460429]]]},""properties"":{}}",2024-07-01T04:46:19.745Z
75,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.3557125,52.4564552],[13.3556703,52.4568873],[13.3555957,52.457227],[13.3555538,52.4573048],[13.3553514,52.4573958],[13.3551797,52.457529],[13.3550912,52.4576448],[13.3547617,52.4583814],[13.3546341,52.4585769],[13.354471,52.4586886],[13.3543848,52.4588162],[13.3541198,52.4589477],[13.3536699,52.4590732],[13.3535072,52.4590969],[13.3529064,52.4591255],[13.3523673,52.4591064],[13.3504313,52.4590183],[13.3498996,52.4589732],[13.3491384,52.4588882],[13.3490434,52.4588266],[13.3490663,52.4579153],[13.3496914,52.4579211],[13.3496998,52.4574539],[13.3495952,52.4570952],[13.3495688,52.4568671],[13.3490772,52.4568709],[13.3490765,52.4567736],[13.3496389,52.456769],[13.3508983,52.4566199],[13.3509332,52.4567257],[13.3514616,52.4567654],[13.3519939,52.4568952],[13.3524683,52.4570732],[13.3529516,52.4571257],[13.3533071,52.457023],[13.3536872,52.4566914],[13.353852,52.4563391],[13.3540783,52.455991],[13.3541858,52.4558716],[13.3541982,52.4556424],[13.3549579,52.4556408],[13.3550062,52.4556204],[13.3555749,52.4561085],[13.3556915,52.4562782],[13.3557125,52.4564552]],[[13.3506619,52.4589135],[13.3510307,52.458935],[13.3517314,52.4589252],[13.3517647,52.458884],[13.3526394,52.4587095],[13.3529398,52.4584837],[13.3530533,52.4582641],[13.3533404,52.4578654],[13.3533476,52.4576816],[13.3531835,52.457719],[13.3529632,52.4579102],[13.3525662,52.4583948],[13.3523605,52.4584988],[13.3517133,52.458582],[13.3512667,52.4586106],[13.3509555,52.4585803],[13.3508836,52.4585285],[13.3509046,52.4583711],[13.350763,52.4583153],[13.3504463,52.458439],[13.3501938,52.4585909],[13.3499089,52.458636],[13.3496567,52.458734],[13.3495843,52.4588157],[13.3506619,52.4589135]]]},""properties"":{}}",2024-07-01T04:47:11.122Z
35,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[13.3599321,52.5472694],[13.3596904,52.547118],[13.3598263,52.5470319],[13.3600744,52.547187],[13.3599321,52.5472694]]],[[[13.3584212,52.5470368],[13.3585998,52.5469357],[13.3592489,52.5473658],[13.3595373,52.5472072],[13.3598275,52.5473924],[13.3595401,52.5475558],[13.3597903,52.5477191],[13.3603778,52.5473767],[13.3613049,52.5479563],[13.3605204,52.5484072],[13.3584212,52.5470368]]],[[[13.3615368,52.5481021],[13.3640416,52.5496698],[13.3632118,52.5501536],[13.3631932,52.5501532],[13.360748,52.5485557],[13.361118,52.5483432],[13.3614028,52.5485297],[13.3615012,52.5484741],[13.3613952,52.5484047],[13.361546,52.5483195],[13.3614115,52.5482314],[13.3615368,52.5481021]]]]},""properties"":{}}",2024-07-01T04:48:09.161Z
59,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.342467,52.5664356],[13.3421686,52.5664295],[13.3390908,52.5661731],[13.3385202,52.5660957],[13.3381909,52.5660362],[13.3376592,52.5659172],[13.3371264,52.5657698],[13.3363885,52.5655071],[13.3358198,52.5652516],[13.3358145,52.5651668],[13.3360914,52.5649888],[13.3370034,52.5653978],[13.3372022,52.5654267],[13.3384914,52.56542],[13.3392601,52.5657395],[13.3402418,52.5657359],[13.3416141,52.5656131],[13.3424439,52.5656078],[13.3443879,52.5661286],[13.3447379,52.5661073],[13.3447744,52.5661948],[13.3441836,52.5662298],[13.3437598,52.5663142],[13.3437136,52.5665396],[13.3434883,52.5665208],[13.3435071,52.5662881],[13.3425777,52.5659282],[13.342467,52.5664356]],[[13.3422681,52.5658736],[13.34206,52.5657545],[13.3417274,52.565744],[13.3414659,52.56577],[13.3412915,52.5658304],[13.3412299,52.5659005],[13.3412258,52.5660276],[13.3412956,52.5660961],[13.3415718,52.5661923],[13.341836,52.5662282],[13.3420546,52.5662176],[13.3421592,52.5661409],[13.3422681,52.5658736]]]},""properties"":{}}",2024-07-01T04:48:21.889Z
1,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[13.3533162,52.5168697],[13.3529267,52.5165609],[13.3530849,52.5164504],[13.3537383,52.5167186],[13.3533703,52.5168915],[13.3533162,52.5168697]]],[[[13.3538925,52.517331],[13.353391,52.5169312],[13.3537863,52.5167467],[13.3539369,52.5168171],[13.3542136,52.5169945],[13.3543503,52.5171156],[13.3538925,52.517331]]],[[[13.3506368,52.5153596],[13.3507856,52.5153248],[13.3509954,52.515478],[13.3514576,52.515761],[13.3509255,52.5159858],[13.3504033,52.5161553],[13.3502,52.5161819],[13.3499981,52.516345],[13.3502049,52.5168893],[13.3503706,52.5168678],[13.3504621,52.5171087],[13.3502731,52.5171825],[13.3490856,52.5174233],[13.3478716,52.5176938],[13.347916,52.5182817],[13.3481192,52.5185385],[13.3482801,52.518995],[13.3487466,52.5194027],[13.3495557,52.5193384],[13.3503801,52.5191079],[13.3511538,52.5190295],[13.3512203,52.5190435],[13.350072,52.5196673],[13.349631,52.5196842],[13.3496183,52.5196087],[13.3482887,52.5197096],[13.3475293,52.5190948],[13.3468459,52.5194656],[13.346788,52.519401],[13.3473422,52.5190994],[13.347314,52.5189078],[13.3472932,52.5184837],[13.3474086,52.5184794],[13.3473877,52.518229],[13.3474531,52.5182277],[13.3474262,52.5179792],[13.3472389,52.5179869],[13.3472244,52.5178071],[13.3467344,52.5177654],[13.3457163,52.5177015],[13.3456461,52.5181121],[13.345878,52.5181274],[13.3458601,52.5182401],[13.3453933,52.5183751],[13.3452968,52.5182204],[13.3445243,52.5181581],[13.3444515,52.518482],[13.3443686,52.5184841],[13.34438,52.518173],[13.3446464,52.5172964],[13.3441419,52.5172555],[13.3460722,52.5164344],[13.3468413,52.5161036],[13.3490595,52.5151643],[13.3493322,52.515299],[13.3495198,52.5153539],[13.3499501,52.515422],[13.3502875,52.5154178],[13.3506368,52.5153596]],[[13.3481056,52.5169751],[13.3479453,52.5166814],[13.3478095,52.5167088],[13.3479699,52.5170025],[13.3481056,52.5169751]],[[13.3479992,52.5166679],[13.3481647,52.5169633],[13.3482992,52.5169354],[13.3481338,52.51664],[13.3479992,52.5166679]]],[[[13.3382027,52.5135128],[13.3381924,52.5134838],[13.3366776,52.5133351],[13.3358468,52.5132686],[13.3358553,52.5133009],[13.3317636,52.5130163],[13.3316519,52.5129344],[13.3316518,52.5128124],[13.3321363,52.5127276],[13.3323356,52.5127185],[13.3327063,52.5127444],[13.3334213,52.512861],[13.3337317,52.5128968],[13.3342158,52.5129068],[13.3348347,52.51287],[13.3354159,52.5127796],[13.3355488,52.5127226],[13.3355775,52.51265],[13.3358694,52.5125863],[13.3361122,52.5123769],[13.3367453,52.5120355],[13.3367947,52.5120628],[13.3372773,52.5117992],[13.3374285,52.5116787],[13.3378787,52.5112025],[13.3381527,52.5109788],[13.338652,52.510699],[13.3395161,52.5103816],[13.3404259,52.5099937],[13.3407793,52.5098319],[13.341349,52.5096288],[13.3417553,52.5095137],[13.3422067,52.5094041],[13.3429621,52.5092365],[13.3434015,52.5092289],[13.3447756,52.5103304],[13.3448302,52.5104701],[13.3454187,52.5109457],[13.3456365,52.510845],[13.3463818,52.5099513],[13.3464183,52.5099336],[13.3486008,52.5096343],[13.3489202,52.5096788],[13.3489983,52.5095967],[13.3489433,52.5095008],[13.3498228,52.509381],[13.3501277,52.5095189],[13.3503262,52.5095758],[13.3509064,52.5096785],[13.3510621,52.5097372],[13.3509961,52.510007],[13.3508805,52.5102582],[13.3499958,52.5136061],[13.3496695,52.5136332],[13.3493935,52.5137037],[13.3490147,52.5138764],[13.3487922,52.5140584],[13.3485369,52.5140426],[13.3483565,52.5140029],[13.3483173,52.5142086],[13.3382027,52.5135128]]],[[[13.3381106,52.513857],[13.3482501,52.51456],[13.3482132,52.5147661],[13.3483573,52.5147496],[13.3486655,52.5147712],[13.3486684,52.5149016],[13.3456247,52.5161956],[13.3452479,52.5159642],[13.3442469,52.5159027],[13.3442291,52.5160031],[13.3440389,52.5159901],[13.3440865,52.5157556],[13.3434822,52.5157193],[13.343246,52.5155763],[13.342996,52.515547],[13.3431347,52.5151062],[13.3422392,52.5150497],[13.3422071,52.5155013],[13.3392421,52.5153142],[13.3388895,52.5154862],[13.3388205,52.5154879],[13.338299,52.5150995],[13.3392606,52.5151607],[13.3393739,52.5145696],[13.3392191,52.5145549],[13.3380146,52.5146734],[13.3379813,52.5143338],[13.3381106,52.513857]]],[[[13.3544387,52.5172171],[13.3545116,52.5173134],[13.354215,52.5174494],[13.3540877,52.5173335],[13.3543765,52.5171773],[13.3544387,52.5172171]]],[[[13.3705592,52.5176874],[13.370015,52.5176879],[13.3699127,52.5176527],[13.3692502,52.5172602],[13.3690235,52.5172833],[13.3653769,52.5174677],[13.3645535,52.5175072],[13.3634079,52.5175732],[13.3621997,52.5176236],[13.3617334,52.5176159],[13.3610622,52.5175541],[13.3586759,52.5170588],[13.3578538,52.5169193],[13.3569916,52.5168393],[13.3564475,52.5168406],[13.3560116,52.5168608],[13.3555587,52.5169039],[13.3548278,52.5169993],[13.3547046,52.516815],[13.3545673,52.5167048],[13.3542045,52.5164979],[13.35399,52.5163999],[13.3519792,52.5155721],[13.3515791,52.5153441],[13.3512263,52.5150982],[13.3513997,52.5149501],[13.3517073,52.5149698],[13.3518413,52.5150058],[13.3518781,52.5148019],[13.3544026,52.5149701],[13.3603991,52.5153486],[13.3674908,52.5158042],[13.3696691,52.5159407],[13.3698397,52.5162188],[13.3706047,52.5176261],[13.3705592,52.5176874]]],[[[13.3760602,52.516347],[13.37618,52.5166095],[13.3763845,52.5168038],[13.3767149,52.5169688],[13.3769754,52.5170412],[13.3766855,52.5176544],[13.3709173,52.5176855],[13.3708661,52.5176455],[13.3703223,52.516633],[13.3704484,52.5163882],[13.370341,52.5163132],[13.3701738,52.5163412],[13.3700061,52.5160487],[13.3701694,52.5159727],[13.3707045,52.5160039],[13.3706975,52.5160605],[13.3714057,52.5161039],[13.3712939,52.5169121],[13.3716547,52.5169426],[13.3716321,52.5170932],[13.3717764,52.5171021],[13.3719231,52.5171729],[13.3720513,52.517119],[13.3720815,52.516968],[13.3724668,52.5169929],[13.3726028,52.5161794],[13.3733247,52.516225],[13.3733348,52.5161724],[13.3760602,52.516347]]],[[[13.3516702,52.5098096],[13.3522047,52.5098328],[13.3526155,52.509782],[13.3531381,52.5096956],[13.3535056,52.5096956],[13.3538918,52.5097234],[13.3545945,52.5097985],[13.3550099,52.5098151],[13.3551847,52.5098427],[13.3554585,52.5099537],[13.3555721,52.5098144],[13.3568989,52.5099181],[13.3572495,52.5099366],[13.3580345,52.5099508],[13.3585874,52.509979],[13.3630337,52.5098808],[13.3643706,52.5100991],[13.3657884,52.5103177],[13.3706488,52.5111365],[13.3705477,52.5113268],[13.3705688,52.5114411],[13.3707838,52.5116086],[13.3705127,52.5122198],[13.3708843,52.5122757],[13.3711171,52.5116574],[13.3714261,52.5116382],[13.3716681,52.5115673],[13.3719258,52.5114226],[13.3738905,52.5116921],[13.3756732,52.5121039],[13.3763695,52.5124993],[13.3764996,52.5126257],[13.3765402,52.5127685],[13.3767672,52.5139542],[13.3770984,52.5154345],[13.376734,52.5155262],[13.3764338,52.5156681],[13.3762676,52.5157936],[13.3761165,52.515992],[13.3603456,52.5149876],[13.353243,52.5145353],[13.3519539,52.5144459],[13.3519703,52.5142438],[13.3518293,52.5142618],[13.3515303,52.5142399],[13.3513951,52.5140558],[13.3511482,52.5138598],[13.3508804,52.5137316],[13.3507025,52.5136762],[13.3506982,52.5136099],[13.350925,52.5126372],[13.3511172,52.5119095],[13.3513878,52.5108232],[13.3515646,52.510188],[13.3516329,52.5098582],[13.3516702,52.5098096]],[[13.3643053,52.5131616],[13.3639041,52.5127329],[13.3632045,52.5129754],[13.3636057,52.5134041],[13.3643053,52.5131616]]]]},""properties"":{}}",2024-07-01T04:49:03.287Z
75,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.3681199,52.4139434],[13.3683991,52.4138595],[13.3682967,52.4137355],[13.3689888,52.4135242],[13.3690739,52.4133671],[13.3692432,52.4135719],[13.3693901,52.4136751],[13.3696306,52.4139109],[13.3698823,52.4143117],[13.3700981,52.4145334],[13.3703776,52.4147437],[13.3705019,52.4148928],[13.3706031,52.4152007],[13.3712044,52.4159132],[13.3718858,52.4157096],[13.3725369,52.4154777],[13.3722347,52.4151219],[13.3723724,52.4150782],[13.3726658,52.4154278],[13.3747346,52.4146171],[13.3745705,52.4144098],[13.3750058,52.4142954],[13.3750994,52.4143108],[13.3754257,52.4147028],[13.374156,52.4149761],[13.3743329,52.4151861],[13.3736605,52.4154004],[13.3708118,52.4162917],[13.3700897,52.4165296],[13.3700101,52.4164327],[13.370621,52.4162275],[13.3700329,52.4154776],[13.36867,52.4158729],[13.3671222,52.4139362],[13.3679441,52.4136825],[13.3679643,52.4137556],[13.3681199,52.4139434]],[[13.3682518,52.4141323],[13.3682169,52.4142018],[13.3679839,52.4142713],[13.3681339,52.4143594],[13.3689106,52.415339],[13.3690718,52.4152915],[13.3692094,52.4153448],[13.3694497,52.4153802],[13.3697948,52.4153265],[13.3699453,52.41525],[13.3700553,52.4151406],[13.3701004,52.4149942],[13.3700755,52.4148917],[13.3701712,52.4148622],[13.3694294,52.413966],[13.369364,52.4139861],[13.3691688,52.4139062],[13.3688809,52.41387],[13.368533,52.4139306],[13.3683856,52.4140038],[13.3682518,52.4141323]]]},""properties"":{}}",2024-07-01T04:49:45.163Z
35,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.2648162,52.4847115],[13.2653135,52.4843652],[13.2659451,52.4847295],[13.2661971,52.4850475],[13.2660519,52.4851196],[13.2658655,52.485159],[13.265633,52.4851673],[13.2648162,52.4847115]],[[13.2653555,52.4849151],[13.2655299,52.4849208],[13.2657655,52.4848262],[13.2655398,52.4845938],[13.2651926,52.4846248],[13.2650967,52.4846922],[13.2652663,52.4847657],[13.2653555,52.4849151]]]},""properties"":{}}",2024-07-01T04:50:29.187Z
82,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.3339904,52.5468523],[13.3325927,52.5459291],[13.3326448,52.5458455],[13.3326153,52.5457383],[13.332894,52.5455207],[13.3330923,52.5453262],[13.3332728,52.5450883],[13.3334963,52.5446921],[13.3339533,52.5438159],[13.3358519,52.5441832],[13.3368189,52.5445692],[13.3379531,52.5450409],[13.3387588,52.5453689],[13.3390293,52.5455702],[13.3400978,52.5464638],[13.3398889,52.5463621],[13.3390801,52.5469515],[13.3382206,52.5475375],[13.3377894,52.5478064],[13.3373429,52.5480451],[13.3364503,52.5484771],[13.3340238,52.5468744],[13.3341682,52.5467962],[13.334443,52.5469741],[13.3361153,52.546056],[13.3348459,52.5454268],[13.3347101,52.5454289],[13.3338441,52.5459297],[13.3330692,52.5459256],[13.333015,52.546049],[13.3341291,52.5467709],[13.3339904,52.5468523]],[[13.3346988,52.5450447],[13.3358837,52.5444938],[13.3342378,52.5440326],[13.333937,52.5440908],[13.3336086,52.5446227],[13.3338829,52.5447657],[13.3346988,52.5450447]],[[13.3362476,52.5460005],[13.3377364,52.5451614],[13.3377453,52.5450274],[13.336944,52.5447001],[13.3362997,52.5444601],[13.3361903,52.5444793],[13.3348145,52.5452792],[13.3348116,52.545289],[13.3362476,52.5460005]]]},""properties"":{}}",2024-07-01T04:50:39.832Z
29,"{""type"":""Feature"",""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[13.3273841,52.5601635],[13.3273454,52.5600535],[13.3277906,52.5599955],[13.3277583,52.5599043],[13.3281798,52.559851],[13.3281492,52.5597652],[13.3287281,52.5596979],[13.3288147,52.559706],[13.3287018,52.5600507],[13.328772,52.5600863],[13.3282622,52.5602552],[13.3280622,52.5600031],[13.3274782,52.560181],[13.3273841,52.5601635]]],[[[13.3276131,52.5476967],[13.3277704,52.5478433],[13.3280378,52.5477276],[13.328043,52.5476657],[13.3284548,52.5474911],[13.3318238,52.5460303],[13.33198,52.5459675],[13.332255,52.5459819],[13.3375826,52.5494791],[13.3384522,52.5500801],[13.3381045,52.5503667],[13.3378147,52.5505379],[13.3383253,52.5508682],[13.336676,52.5524312],[13.3323042,52.5551618],[13.3316805,52.554773],[13.3312453,52.5545703],[13.3311366,52.5544842],[13.3310995,52.5543844],[13.3313573,52.5543518],[13.3313737,52.5542644],[13.3311277,52.5541325],[13.3309717,52.5541647],[13.3309664,52.554309],[13.330624,52.5543488],[13.3298362,52.5544029],[13.3296109,52.5545313],[13.329592,52.5546177],[13.329391,52.5547174],[13.3296312,52.5552033],[13.3296952,52.5554143],[13.3298651,52.5554826],[13.3303115,52.555391],[13.3304867,52.555289],[13.3306829,52.555281],[13.3308469,52.554836],[13.3309873,52.5548155],[13.3310031,52.5545251],[13.3316182,52.5548162],[13.3322345,52.5552076],[13.3291055,52.5571553],[13.3290572,52.5576728],[13.3287576,52.5576292],[13.3283187,52.5576884],[13.3282801,52.5577291],[13.3283526,52.5579296],[13.3289218,52.5581184],[13.328827,52.5583291],[13.3287442,52.5580911],[13.3285608,52.5580252],[13.3283508,52.5580516],[13.3282424,52.5577389],[13.3283013,52.557673],[13.3289181,52.5575948],[13.328931,52.5575608],[13.3287799,52.5571205],[13.3291884,52.5570648],[13.3289888,52.5564785],[13.3288795,52.5561177],[13.3285863,52.5552512],[13.3284786,52.5552218],[13.3280033,52.5552771],[13.3279831,52.555221],[13.3274003,52.5553168],[13.3270531,52.5553449],[13.3260188,52.5554869],[13.326034,52.5555333],[13.325383,52.5556189],[13.3258364,52.5569336],[13.3259662,52.5572928],[13.3261596,52.5579208],[13.3263001,52.5582201],[13.3263115,52.5584034],[13.3266073,52.5592713],[13.3262272,52.5593176],[13.3262819,52.5594212],[13.326575,52.5602434],[13.3265583,52.5603421],[13.3269925,52.5602767],[13.3269689,52.5602143],[13.3272723,52.5601774],[13.3273112,52.5602749],[13.3274996,52.5605048],[13.3267339,52.5607555],[13.3258353,52.5608044],[13.3256653,52.5606487],[13.3256801,52.560559],[13.3259848,52.559963],[13.3259735,52.5598562],[13.3260633,52.5597409],[13.3260204,52.5593014],[13.3260316,52.5589286],[13.3259688,52.5585126],[13.3259714,52.5581265],[13.3258816,52.5574837],[13.325718,52.5570646],[13.3255458,52.55667],[13.3254793,52.5563495],[13.3252372,52.5557213],[13.3249281,52.5548578],[13.3247021,52.5539726],[13.3245049,52.5535568],[13.324234,52.5528359],[13.3240597,52.5521689],[13.323876,52.5517718],[13.3237855,52.5515176],[13.3238538,52.5514353],[13.3238191,52.5513088],[13.3234317,52.5501763],[13.3233424,52.549644],[13.3232204,52.5495398],[13.3230125,52.5495283],[13.3223685,52.5496709],[13.3219635,52.549729],[13.3219496,52.5496674],[13.322266,52.5496226],[13.3228943,52.5494546],[13.3231679,52.549464],[13.3232979,52.5495378],[13.3234569,52.5494719],[13.3262743,52.5482685],[13.3274083,52.5477842],[13.3276131,52.5476967]],[[13.3298074,52.5535082],[13.3306653,52.5530135],[13.3295569,52.5522913],[13.3286994,52.5527828],[13.3298074,52.5535082]],[[13.3339798,52.5525269],[13.3344358,52.552469],[13.3347148,52.5523703],[13.3346048,52.5515761],[13.3345163,52.551528],[13.3338323,52.5515736],[13.3339557,52.5525171],[13.3339798,52.5525269]],[[13.3335909,52.5532573],[13.3344289,52.5527599],[13.3343502,52.5526834],[13.3338889,52.5527297],[13.3337501,52.5517138],[13.3335472,52.5515866],[13.331303,52.5517012],[13.3311069,52.5518858],[13.3311538,52.5525865],[13.3313001,52.552666],[13.3314191,52.5527884],[13.3320415,52.552755],[13.3320594,52.5528748],[13.3330538,52.5528265],[13.3331334,52.5528678],[13.333262,52.5530891],[13.333403,52.5531848],[13.3335909,52.5532573]],[[13.3301846,52.5518415],[13.3302842,52.5526067],[13.330367,52.5526272],[13.3308426,52.5526043],[13.3307369,52.551813],[13.3301846,52.5518415]],[[13.3284464,52.5493311],[13.3288112,52.5492658],[13.3287495,52.5491333],[13.3283734,52.5492059],[13.3284464,52.5493311]],[[13.3291753,52.5533089],[13.3286778,52.5533334],[13.3287287,52.5537036],[13.3290553,52.5539339],[13.3296112,52.5535963],[13.3291753,52.5533089]],[[13.3246099,52.5532697],[13.3251186,52.5546767],[13.3260263,52.5545691],[13.326749,52.5544703],[13.3279609,52.5543211],[13.3279722,52.554355],[13.3285501,52.5542812],[13.3284489,52.5539634],[13.3284925,52.5539579],[13.3281913,52.5530768],[13.3280635,52.5528317],[13.3277678,52.5528693],[13.327613,52.5524268],[13.325244,52.5527327],[13.3253991,52.5531746],[13.3246099,52.5532697]]]]},""properties"":{}}",2024-07-01T04:51:31.845Z
64,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[13.2890559,52.5900392],[13.2888887,52.5899976],[13.2887139,52.5901006],[13.2885885,52.5900878],[13.2895491,52.5887688],[13.2896343,52.5887784],[13.2908763,52.5869533],[13.2912414,52.586408],[13.2916363,52.5865195],[13.2928482,52.5847168],[13.2940554,52.5828453],[13.294109,52.5827792],[13.2946265,52.5828914],[13.294674,52.5829689],[13.2943494,52.5832203],[13.2937393,52.5837683],[13.2933497,52.5841793],[13.2929878,52.5846536],[13.2930512,52.5847863],[13.2929158,52.5849411],[13.2924807,52.585586],[13.2916941,52.5867219],[13.2917309,52.5868914],[13.2916953,52.587079],[13.2912919,52.5870513],[13.2894555,52.5897918],[13.2896385,52.5898066],[13.2894149,52.5901334],[13.2890559,52.5900392]],[[13.288997,52.5897252],[13.2888485,52.5899281],[13.2890813,52.5899887],[13.2892322,52.5897858],[13.288997,52.5897252]]]},""properties"":{}}",2024-07-01T04:52:03.223Z
